name;episodes;size;code;discount
"Nanatsu no Taizai; Ensa no Edinburgh";2;3.02;A3;0
"Nanatsu no Taizai; Funnu no Shinpan";24;5.12;A2;0
"Nanatsu no Taizai; Imashime no Fukkatsu BD";24;4.81;A2;0
"Nanatsu no Taizai; Kamigami no Gekirin BD";24;10.08;A2;0
"Nanatsu no Taizai; Mokushiroku no Yonkishi";24;5.59;A3;0
"Nanatsu no Taizai; Mokushiroku no Yonkishi 2nd Season";12;2.79;A4;0
"Nanatsu no Taizai; Seisen no Shirushi BD";4;1.62;A2;0
Nanatsu-iro★Drops BD;12;3.55;A2;0
Nanbaka;13;1.89;A2;0
Nanbaka 2;12;2.34;A2;0
Nande Koko ni Sensei ga! BD;13;2.5;A2;0
Naniiro no Nani (OVA);1;0.04;A2;0
Narue no Sekai;12;0.77;A2;0
"Narutaru; Mukuro Naru Hoshi Tama Taru Ko";13;0.76;A2;0
Naruto;220;25.23;A2;0
"Naruto Movie 1; Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! BD (Movie)";1;1.12;A2;0
"Naruto Movie 2; Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo! BD (Movie)";1;1.05;A2;0
"Naruto Movie 3; Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo! BD (Movie)";1;1.5;A2;0
"Naruto Narutimate Hero 3; Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!! (OVA)";1;0.13;A2;0
"Naruto SD; Rock Lee no Seishun Full-Power Ninden";51;3.89;A2;0
"Naruto Soyokazeden Movie; Naruto to Mashin to Mitsu no Onegai Dattebayo!! (Movie)";1;0.03;A2;0
Naruto x UT (OVA);1;0.01;A2;0
"Naruto; Akaki Yotsuba no Clover wo Sagase (Special)";1;0.08;A2;0
"Naruto; Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai (Special)";1;0.03;A2;0
"Naruto; Honoo no Chuunin Shiken! Naruto vs. Konohamaru!! (Movie)";1;0.04;A2;0
"Naruto; Shippuuden";489;67.95;A2;0.5
"Naruto; Shippuuden - Shippuu! Konoha Gakuen Den (Special)";1;0.03;A2;0
"Naruto; Shippuuden - Sunny Side Battle (Special)";1;0.01;A2;0
"Naruto; Shippuuden Movie 1 BD (Movie)";1;1.4;A2;0
"Naruto; Shippuuden Movie 2 - Kizuna BD (Movie)";1;1.6;A2;0
"Naruto; Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono BD (Movie)";1;1.27;A2;0
"Naruto; Shippuuden Movie 4 - The Lost Tower BD (Movie)";1;1.06;A2;0
"Naruto; Shippuuden Movie 5 - Blood Prison BD (Movie)";1;1.2;A2;0
"Naruto; Shippuuden Movie 6 - Road to Ninja BD (Movie)";1;1.26;A2;0
"Naruto; Takigakure no Shitou - Ore ga Eiyuu Dattebayo! (Special)";1;0.09;A2;0
"Naruto; The Cross Roads (Special)";1;0.08;A2;0
Natsu e no Tunnel, Sayonara no Deguchi BD (Movie);1;1.11;A2;0
Natsu no Arashi!;13;1.31;A2;0
Natsu no Arashi! Akinaichuu;13;0.84;A2;0
Natsu-iro Kiseki BD;12;4.72;A2;0
Natsume Yuujinchou BD;13;1.53;A1;0
Natsume Yuujinchou Go BD;14;2.01;A1;0
"Natsume Yuujinchou Movie; Utsusemi ni Musubu BD (Movie)";1;1.64;A1;0
Natsume Yuujinchou Roku BD;11;3.02;A1;0
Natsume Yuujinchou San BD;13;1.21;A1;0
Natsume Yuujinchou Shi BD;13;1.11;A1;0
Natsume Yuujinchou Shichi;12;1.98;A4;0
"Natsume Yuujinchou; Ishi Okoshi to Ayashiki Raihousha (Movie)";1;0.51;A1;0
Natsunagu!;12;0.52;A2;0
Natsuyuki Rendezvous BD;11;1.76;A2;0
Naze Boku no Sekai wo Daremo Oboeteinai no ka;12;4.7;A3;0
Nazo no Kanojo X BD;14;3.38;A2;0
Nazotoki wa Dinner no Ato de;12;3.18;A4;0
Necronomico no Cosmic Horror Show;12;2.81;A4;0
Needless BD;24;3.97;A2;0
NEET Kunoichi to Nazeka Dousei Hajimemashita;12;3.38;A4;0
NegaPosi Angler;12;2.46;A4;0
"Nejimaki Seirei Senki; Tenkyou no Alderamin BD";13;2.34;A2;0
Nekketsu Saikyou Go-Saurer;51;9.53;A2;0
Neko Neko Fantasia (OVA);1;0.1;A2;0
Neko no Ongaeshi BD (Movie);1;2.11;A1;0
Nekogami Yaoyorozu;13;1.37;A2;0
"Nekomonogatari; Kuro BD";4;1.27;A1;0
Nekopara BD;12;4.51;A2;0
Nekopara OVA (OVA);1;0.35;A2;0
"Nekopara; Koneko no Hi no Yakusoku (ONA)";1;0.12;A2;0
Neo Angelique Abyss;13;0.88;A2;0
Neon Genesis Evangelion;26;2.94;A1;0
"Neon Genesis Evangelion; Death & Rebirth BD (Movie)";1;0.67;A1;0
"Neon Genesis Evangelion; The End of Evangelion (Movie)";1;1.1;A1;0
Neppu Kairiku Bushi Road BD (Special);1;0.29;A2;0
Nerawareta Gakuen BD (Movie);1;0.93;A2;0
Net-juu no Susume BD;11;4.45;A2;0
Netoge no Yome wa Onnanoko ja Nai to Omotta BD;12;3.79;A2;0
Netsuzou TRap BD;12;2.01;A2;0
New Dominion Tank Police;6;0.59;A3;0
New Game! BD;13;2.85;A2;0
New Game!! BD;12;2.56;A2;0
"New Initial D Movie; Legend 1 - Kakusei BD (Movie)";1;1.01;A2;0
"New Initial D Movie; Legend 2 - Tousou BD (Movie)";1;0.95;A2;0
"New Initial D Movie; Legend 3 - Mugen BD (Movie)";1;0.86;A2;0
New Panty & Stocking with Garterbelt ;13;5.7;A4;0
Nezha Nao Hai (Movie);1;1.96;A4;0
Nezha Zhi Mo Tong Jiang Shi BD (Movie);1;1.86;A4;0
NG Knight Ramune & 40;38;3.5;A2;0
"NG Knight Ramune & 40 DX; Wakuwaku Jikuu - Honoo no Daisousasen";3;0.43;A2;0
"NG Knight Ramune & 40 EX; Biku Biku Triangle Ai no Arashi Daisakusen";3;0.33;A2;0
NHK ni Youkoso!;24;1.46;A2;0
Ni no Kuni (Movie);1;0.74;A2;0
Ni Zai Xing Guang Shen Chu;12;1.7;A4;0
Nichijou BD;27;3.41;A2;0
NieA Under 7;13;1.06;A3;0
Niehime to Kemono no Ou;24;4.88;A3;0
"NieR;Automata Ver1.1a BD";12;6.55;A3;0
"NieR;Automata Ver1.1a Part 2";12;3.52;A3;0
Nige Jouzu no Wakagimi BD;12;7.81;A4;0
Night Head 2041;12;4.35;A2;0
Night Wizard;13;0.48;A2;0
Nihon Animator Mihonichi BD;36;7.04;A2;0
Nihon Chinbotsu 2020 BD;10;3.61;A2;0
Nihon e Youkoso Elf-san BD;12;4.81;A4;0
Nijiiro Days BD;25;4.35;A2;0
"Nijiiro Hotaru; Eien no Natsuyasumi (Movie)";1;0.17;A2;0
Nijiiro☆Prism Girl;4;0.18;A2;0
Nijiyon Animation 2;12;0.48;A3;0
Nijiyon Animation BD;15;0.95;A3;0
Nil Admirari no Tenbin;12;1.32;A2;0
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu BD;12;5.08;A2;0
Ninin ga Shinobuden;12;1.3;A2;0
Ninja Batman (Movie);1;1.32;A2;0
Ninja Collection;13;0.33;A2;0
Ninja Kamui;13;4.04;A3;0
Ninja Ryuukenden (OVA);1;0.18;A3;0
Ninja to Koroshiya no Futarigurashi;12;3.29;A4;0
Ninkuu BD;56;18.08;A2;0
Ninkuu BD (Movie);1;0.41;A2;0
Nintama Rantarou Movie (Movie);1;0.14;A2;0
Nisekoi BD;23;10.35;A2;0
"Nisekoi; BD";14;5.68;A2;0
Nisemonogatari BD;11;1.51;A1;0
No Game No Life BD;12;2.56;A2;0
"No Game No Life; Zero BD (Movie)";1;1.05;A2;0
No Guns Life;12;2.78;A2;0
No Guns Life 2nd Season;12;2.15;A2;0
No.6 BD;11;1.83;A2;0
Noblesse;13;1.74;A2;0
"Noblesse; Awakening (ONA)";1;0.31;A2;0
"Noblesse; Pamyeol-ui Sijak (OVA)";1;0.13;A2;0
Nobunaga Concerto;10;0.59;A2;0
Nobunaga no Shinobi;26;0.45;A2;0
"Nobunaga no Shinobi; Anegawa Ishiyama-hen";26;0.77;A2;0
"Nobunaga no Shinobi; Ise Kanegasaki-hen";26;0.7;A2;0
Nobunaga the Fool BD;24;4.46;A2;0
Nobunaga-sensei no Osanazuma BD;12;3.88;A2;0
Nodame Cantabile BD;24;3.52;A2;0
"Nodame Cantabile; Finale";12;1.04;A2;0
"Nodame Cantabile; Paris-hen BD";12;2.37;A2;0
Nogizaka Haruka no Himitsu BD;12;2.89;A2;0
"Nogizaka Haruka no Himitsu; Finale BD";4;0.93;A2;0
"Nogizaka Haruka no Himitsu; Purezza BD";12;2.8;A2;0
Noir BD;26;2.17;A2;0
Nokemono-tachi no Yoru;13;2.96;A2;0
"Nomad; Megalo Box 2";13;1.8;A1;0
Nomo no Kuni (ONA);1;0.33;A4;0
Non Non Biyori BD;13;2.65;A1;0
"Non Non Biyori Movie; Vacation BD (Movie)";1;2;A1;0
Non Non Biyori Nonstop BD;13;5.11;A2;0
Non Non Biyori Repeat BD;13;3.35;A1;0
Nora to Oujo to Noraneko Heart;13;0.25;A2;0
Noragami Aragoto BD;15;2.12;A2;0
Noragami BD;14;2.49;A2;0
"Norn9; Norn+Nonet";12;2.91;A2;0
Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.;12;4.38;A2;0
Nourin BD;12;1.51;A2;0
Nozo x Kimi;3;0.35;A2;0
Nozoki Ana (OVA);1;0.09;A2;0
Nozomanu Fushi no Boukensha;12;2.82;A3;0
Nu Wushen de Canzhuo;10;0.61;A3;0
Nukitashi the Animation;11;2.99;A4;0
Null Peta;12;0.59;A2;0
number24;12;1.19;A2;0
Nurarihyon no Mago;26;3.08;A2;0
"Nurarihyon no Mago; Sennen Makyou BD";24;9.35;A2;0
Nurse Witch Komugi-chan Magikarte;6;0.67;A4;0
Nurse Witch Komugi-chan Magikarte Z;2;0.22;A4;0
Nurse Witch Komugi-chan R;12;0.74;A2;0
Nyaight of the Living Cat;12;1.28;A4;0
Nyan Koi! BD;12;1.26;A2;0
Nyanbo!;26;1.77;A2;0
Nyanko Days BD;12;0.42;A2;0
Obey Me!;13;0.71;A2;0
"Occultic;Nine BD";12;6.86;A2;0
Ochibi-san;24;1.3;A3;0
Ochikobore Fruit Tart BD;12;5.98;A2;0
Oda Cinnamon Nobunaga;12;1.69;A2;0
Oda Nobuna no Yabou BD;12;2.06;A2;0
Odd Taxi BD;13;5.58;A2;0
"Odd Taxi Movie; In the Woods BD (Movie)";1;2.69;A2;0
Oemojisangjuui;8;3.17;A2;0
Offside (TV);39;2.66;A2;0
Ojamajo Doremi Dokkaan!;51;5.76;A2;0
Ojamajo Doremi Na-i-sho;13;1.3;A3;0
Ojamajo Doremi Sharp;49;4.04;A2;0
"Ojamajo Doremi; Honobono Gekijou";5;0.31;A3;0
"Ojamajo Doremi; Owarai Gekijou";26;0.12;A2;0
Ojisan to Marshmallow;12;0.22;A2;0
Ojou to Banken-kun;13;2.4;A3;0
Okashi na Tensei;12;3.78;A3;0
Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru BD;12;6.73;A4;0
Okusama ga Seitokaichou! BD;13;1.14;A2;0
Okusama ga Seitokaichou!+! BD;12;1.52;A2;0
Okusama wa Joshikousei BD;13;2.81;A2;0
Okusama wa Mahou Shoujo;13;0.94;A2;0
Omae wa Mada Gunma wo Shiranai;12;0.22;A2;0
Omamori Himari BD;12;1.42;A2;0
Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.;12;0.18;A2;0
"Omishi Mahou Gekijou; Risky★Safety";24;0.72;A2;0
Omoi no Kakera (Special);1;0.14;A2;0
Omoi, Omoware, Furi, Furare BD (Movie);1;1.98;A2;0
Omoide no Marnie BD (Movie);2;0.78;A1;0
Omoide Poroporo BD (Movie);2;2.27;A1;0
One Off BD;2;0.96;A2;0
One Outs;25;4.79;A2;0
"One Piece 3D; Mugiwara Chase (Movie)";1;0.11;A3;0
"One Piece 3D2Y; Ace no shi wo Koete! Luffy Nakama Tono Chikai (Special)";1;0.77;A3;0
One Piece Fan Letter (Special);1;0.26;A3;0
"One Piece Film; Gold BD (Movie)";1;1.09;A3;0
"One Piece Film; Red BD (Movie)";1;2.65;A3;0
"One Piece Film; Strong World BD (Movie)";1;2.1;A3;0
"One Piece Film; Z BD (Movie)";1;2.38;A3;0
One Piece Movie 01 (Movie);1;0.32;A3;0
"One Piece Movie 02; Nejimaki-jima no Daibouken (Movie)";1;0.44;A3;0
"One Piece Movie 03; Chinjuu-jima no Chopper Oukoku (Movie)";1;0.39;A3;0
"One Piece Movie 04; Dead End no Bouken (Movie)";1;0.4;A3;0
"One Piece Movie 05; Norowareta Seiken (Movie)";1;0.4;A3;0
"One Piece Movie 06; Omatsuri Danshaku to Himitsu no Shima (Movie)";1;0.4;A3;0
"One Piece Movie 07; Karakuri-jou no Mecha Kyohei (Movie)";1;0.42;A3;0
"One Piece Movie 08; Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi (Movie)";1;0.28;A3;0
"One Piece Movie 09; Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura (Movie)";1;0.39;A3;0
"One Piece Movie 14; Stampede (Movie)";1;1.71;A3;0
"One Piece; Adventure of Nebulandia (Special)";1;0.64;A3;0
"One Piece; Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken (Special)";1;0.99;A3;0
"One Piece; Episode of Luffy - Hand Island no Bouken (Special)";1;0.34;A3;0
"One Piece; Episode of Merry - Mou Hitori no Nakama no Monogatari (Special)";1;0.67;A3;0
"One Piece; Episode of Nami - Koukaishi no Namida to Nakama no Kizuna (Special)";1;0.39;A3;0
"One Piece; Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi (Special)";1;0.91;A3;0
"One Piece; Episode of Sorajima (Special)";1;0.97;A3;0
"One Piece; Gyojin Tou-hen";21;6.95;A3;0
"One Piece; Heart of Gold (Special)";1;0.93;A3;0
"One Piece; Mamore! Saigo no Dai Butai (Special)";1;0.17;A3;0
"One Piece; Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou (Special)";1;0.12;A3;0
"One Piece; Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume! (Special)";1;0.1;A3;0
"One Piece; Umi no Heso no Daibouken-hen (Special)";1;0.14;A3;0
One Punch Man 2nd Season BD;18;7.19;A2;0
One Punch Man BD;19;6.48;A2;0
One Room BD;1;0.28;A2;0
One Room, Hiatari Futsuu, Tenshi-tsuki. BD;12;6.46;A3;0
"One Room; Second Season BD";14;2.46;A2;0
"One Room; Third Season BD";12;0.82;A2;0
Oneechan ga Kita BD;13;0.74;A2;0
Onegai☆Teacher;13;0.6;A2;0
Onegai☆Twins;12;0.74;A2;0
Ongaku BD (Movie);1;1.51;A2;0
Ongaku Shoujo (TV);12;3.43;A2;0
"Oni; Kamigami Yama no Onari";4;4.35;A2;0
Onigiri;13;0.38;A2;0
Onihei;13;2.33;A2;0
Oniichan dakedo Ai sae Areba Kankeinai yo ne! BD;12;3.33;A2;0
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! BD;13;1.4;A2;0
Oniichan wa Oshimai! BD;12;5.16;A2;0
Onimusha;8;3.78;A3;0
Onipan!;12;1.95;A2;0
"Onmyou Kaiten Re;Birth";12;2.69;A4;0
Onmyouji;13;4.75;A3;0
Onsen Yousei Hakone-chan;13;0.23;A2;0
Ooi! Tonbo;13;5.2;A3;0
Ookami Kodomo no Ame to Yuki BD (Movie);1;0.72;A1;0
Ookami Shoujo to Kuro Ouji BD;13;2.59;A2;0
Ookami to Koushinryou BD;13;4.95;A3;0
Ookami to Koushinryou II BD;13;4.21;A3;0
"Ookami to Koushinryou; Merchant Meets the Wise Wolf BD";25;10;A4;0
Ookamikakushi BD;12;2.78;A2;0
Ookami-san to Shichinin no Nakama-tachi;12;0.68;A2;0
Ookami-san wa Taberaretai;3;0.2;A2;0
Ookiku Furikabutte;26;2.08;A2;0
"Ookiku Furikabutte; Natsu no Taikai-hen";14;1.73;A2;0
"Oomuro-ke; Dear Friends (Movie)";1;0.54;A3;0
"Oomuro-ke; Dear Sisters BD (Movie)";1;1.08;A3;0
Oooku;10;3.93;A3;0
Ooya-san wa Shishunki! BD;12;0.53;A2;0
Ooyukiumi no Kaina;11;4.62;A2;0
Orange;13;1.32;A2;0
"Orange; Mirai (Movie)";1;0.28;A2;0
Ore dake Haireru Kakushi Dungeon BD;12;5.94;A2;0
Ore dake Level Up na Ken BD;12;10.95;A4;0
"Ore dake Level Up na Ken Season 2; Arise from the Shadow BD";13;6.92;A4;0
Ore ga Ojousama Gakkou ni Shomin Sample Toshite Gets♥Sareta Ken BD;18;2.23;A2;0
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai;10;1.32;A2;0
Ore Monogatari!! BD;24;3.43;A2;0
Ore no Imouto ga Konnani Kawaii Wake ga Nai BD;16;5.77;A2;0
Ore no Imouto ga Konnani Kawaii Wake ga Nai. BD;16;3.88;A2;0
Ore no Kanojo to Osananajimi ga Shuraba Sugiru BD;13;3.25;A2;0
Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru BD;11;2.84;A2;0
Ore wa Seikan Kokka no Akutoku Ryoushu!;12;3.98;A4;0
"Ore wa Subete wo Parry suru; Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai";12;4.68;A3;0
Ore wo Suki nano wa Omae dake ka yo BD;13;5.02;A2;0
Ore, Twintail ni Narimasu. BD;12;2.7;A2;0
Oreca Battle;51;2.06;A3;0
"Oretachi ni Tsubasa wa Nai; Under the Innocent Sky. BD";12;1.69;A2;0
Orient;12;3.29;A1;0
"Orient; Awajishima Gekitou-hen";12;3.21;A1;0
Oroka na Tenshi wa Akuma to Odoru BD;12;5.5;A3;0
Osake wa Fuufu ni Natte kara BD;14;0.47;A2;0
Osananajimi ga Zettai ni Makenai Love Comedy BD;12;3.92;A2;0
Oscar's Oasis;78;3.21;A3;0
Oshi ga Budoukan Ittekuretara Shinu;12;2.17;A2;0
Oshi no Ko 2nd Season BD;13;6.3;A3;0
Oshi no Ko BD;11;6.07;A3;0
Oshiete! Galko-chan;12;0.66;A2;0
Osomatsu-san;25;6.34;A2;0
Osomatsu-san 2nd Season;25;5.22;A2;0
Osomatsu-san 3rd Season;25;2.58;A2;0
Otaku no Video BD;2;1.99;A3;0
Otogi Story Tenshi no Shippo;14;0.96;A2;0
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... BD;12;4.17;A1;0
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie BD (Movie);1;0.72;A4;0
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X BD;13;4.86;A1;0
Otome Game Sekai wa Mob ni Kibishii Sekai desu BD;12;5.49;A2;0
Otome wa Boku ni Koishiteru;12;0.65;A2;0
Otome Youkai Zakuro;13;1.32;A2;0
Otona no Bouguya-san;12;0.18;A2;0
Otona no Bouguya-san (Rimen);3;0.09;A2;0
Otonari ni Ginga BD;12;4.82;A3;0
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken BD;12;4.38;A2;0
Ou Dorobou Jing;16;0.93;A2;0
Ougon Yuusha Goldran;48;9.66;A3;0
Ouran Koukou Host Club BD;26;6.75;A2;0
"Ouritsu Uchuugun; Honneamise no Tsubasa BD (Movie)";1;1.1;A2;0
Ousama Game The Animation;12;1.24;A2;0
Ousama Ranking BD;23;11.05;A2;0
"Ousama Ranking; Yuuki no Takarabako";10;2.88;A3;0
Oushitsu Kyoushi Heine;12;1.12;A2;0
Oushitsu Kyoushi Heine Movie (Movie);1;0.81;A2;0
Outbreak Company BD;12;3.16;A2;0
Over Drive;26;0.96;A2;0
Overlord BD;22;4.57;A1;0
Overlord II BD;26;4.87;A1;0
Overlord III BD;26;3.31;A1;0
Overlord IV BD;13;6.53;A2;0
"Overlord Movie 1; Fushisha no Ou BD (Movie)";1;1.16;A1;0
"Overlord Movie 2; Shikkoku no Eiyuu BD (Movie)";1;0.81;A1;0
"Overlord Movie 3; Sei Oukoku-hen BD (Movie)";1;3.78;A4;0
Overtake!;12;4.18;A3;0
Owari no Seraph BD;12;3.23;A2;0
"Owari no Seraph; Nagoya Kessen-hen BD";12;2.41;A2;0
Owarimonogatari 2nd Season BD;7;1.58;A1;0
Owarimonogatari BD;12;2.19;A1;0
Ozma;6;0.37;A2;0
Ozmafia!!;12;0.09;A2;0
"Pacific Rim; The Black";7;3.11;A2;0
"Pacific Rim; The Black Season 2";7;4.13;A2;0
Pale Cocoon (OVA);1;0.22;A2;0
Palme no Ki (Movie);1;0.77;A2;0
Pan de Peace! BD;13;0.31;A2;0
Pandora Hearts;25;2.51;A2;0
Pandora to Akubi BD;2;0.82;A2;0
Panty & Stocking with Garterbelt BD;13;2.16;A4;0
Panty & Stocking with Garterbelt BD;13;2.16;A2;0
Panyo Panyo Di Gi Charat;12;1.15;A2;0
Papa no Iukoto wo Kikinasai! BD;15;3.38;A2;0
Papa to Kiss in the Dark;2;0.15;A2;0
Paprika BD (Movie);1;0.81;A2;0
Paradise Kiss;12;0.56;A2;0
Parasite Dolls;1;0.46;A3;0
Paripi Koumei;12;2.2;A1;0
Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki;12;3.05;A4;0
Pastel Life;6;0.15;A2;0
Pastel Memories;12;1.63;A2;0
"Peace Maker Kurogane Movie 1; Omou Michi BD (Movie)";1;0.46;A2;0
Peach Boy Riverside BD;12;5.2;A2;0
Peach Girl;25;2.78;A4;0
Penguin Highway BD (Movie);1;0.83;A2;0
Perfect Blue BD (Movie);1;1.58;A2;0
"Persona 3 the Movie 1; Spring of Birth BD (Movie)";1;1.28;A2;0
"Persona 3 the Movie 2; Midsummer Knight's Dream BD (Movie)";1;1.74;A2;0
"Persona 3 the Movie 3; Falling Down BD (Movie)";1;1.14;A2;0
"Persona 3 the Movie 4; Winter of Rebirth (Movie)";1;0.55;A2;0
Persona 4 the Animation BD;26;3.58;A2;0
Persona 4 the Golden Animation BD;13;3.71;A2;0
Persona 5 the Animation BD;31;8.59;A2;0
"Persona; Trinity Soul";26;2.06;A2;0
Pet;13;2.7;A2;0
Peter Grill to Kenja no Jikan BD;12;3.18;A3;0
"Peter Grill to Kenja no Jikan; Super Extra BD";12;2.69;A3;0
Peter Pan no Bouken;41;5.61;A2;0
Petit Seka;10;0.34;A2;0
PetoPeto-san;13;0.87;A2;0
Petshop of Horrors;4;0.27;A2;0
Phantasy Star Online 2 The Animation;12;2.93;A2;0
"Phantasy Star Online 2; Episode Oracle";25;5;A2;0
Phantom in the Twilight;12;1.92;A2;0
"Phantom of the Kill; Zero kara no Hangyaku (Movie)";1;0.09;A2;0
"Phantom; Requiem for the Phantom BD";26;4.49;A2;0
"Phi Brain; Kami no Puzzle";25;3.14;A2;0
"Phi Brain; Kami no Puzzle - Orpheus Order-hen";25;3.44;A2;0
"Phi Brain; Kami no Puzzle - Shukuteki! Rätsel-hen";25;2.85;A2;0
Photokano BD;13;1.42;A2;0
"Piace; Watashi no Italian";12;0.17;A2;0
Piano no Mori 2nd Season BD;12;4.18;A2;0
Piano no Mori BD;12;3.35;A2;0
Piano no Mori BD (Movie);1;0.68;A2;0
Pikotarou no Lullaby Lullaby;12;0.59;A2;0
Ping Pong the Animation BD;11;2.24;A2;0
Piyoko ni Omakase pyo!;8;0.41;A2;0
Planet With;12;3.48;A2;0
"Planetarian; Chiisana Hoshi no Yume BD";6;1.75;A2;0
"Planetarian; Hoshi no Hito BD (Movie)";1;0.69;A2;0
Planetes BD;26;7.35;A2;0
Planzet BD (Movie);1;1.12;A2;0
Plastic Little (OVA);1;0.16;A3;0
Plastic Memories BD;13;5;A2;0
Plastic Neesan BD;5;0.32;A2;0
Platinum End;24;6.46;A2;0
Ple Ple Pleiades × Kagejitsu! (ONA);1;0.11;A3;0
Plunderer BD;24;7.61;A2;0
Pluto;8;7.79;A3;0
Pokemon (2019);135;28.59;A2;0.5
"Pokemon (2019); Harukanaru Aoi Sora (Special)";1;0.19;A2;0
"Pokemon (2019); Kami to Yobareshi Arceus";4;0.52;A2;0
Pokemon Best Wishes!;85;5.67;A2;0
Pokemon Best Wishes! Season 2;24;1.65;A2;0
"Pokemon Best Wishes! Season 2; Decolora Adventure";20;1.42;A2;0
"Pokemon Best Wishes! Season 2; Episode N";14;0.97;A2;0
Pokemon Concierge;4;1.39;A3;0
Pokemon Evolutions;8;0.74;A2;0
Pokemon Generations;18;1.07;A2;0
"Pokemon Movie 01; Mewtwo no Gyakushuu (Movie)";1;0.62;A2;0
"Pokemon Movie 02; Maboroshi no Pokemon Lugia Bakutan (Movie)";1;0.63;A2;0
"Pokemon Movie 03; Kesshoutou no Teiou Entei (Movie)";1;0.64;A2;0
"Pokemon Movie 04; Celebi Toki wo Koeta Deai (Movie)";1;0.27;A2;0
"Pokemon Movie 05; Mizu no Miyako no Mamorigami Latias to Latios (Movie)";1;0.58;A2;0
"Pokemon Movie 06; Nanayo no Negaiboshi Jirachi (Movie)";1;0.94;A2;0
"Pokemon Movie 07; Rekkuu no Houmonsha Deoxys (Movie)";1;0.41;A2;0
"Pokemon Movie 08; Mew to Hadou no Yuusha Lucario (Movie)";1;1.15;A2;0
"Pokemon Movie 09; Pokemon Ranger to Umi no Ouji Manaphy (Movie)";1;0.7;A2;0
"Pokemon Movie 10; Dialga vs. Palkia vs. Darkrai (Movie)";1;0.56;A2;0
"Pokemon Movie 11; Giratina to Sora no Hanataba Sheimi (Movie)";1;0.58;A2;0
"Pokemon Movie 12; Arceus Choukoku no Jikuu e (Movie)";1;0.58;A2;0
"Pokemon Movie 13; Genei no Hasha Zoroark (Movie)";1;0.49;A2;0
"Pokemon Movie 14 Black; Victini to Shiroki Eiyuu Reshiram (Movie)";1;0.56;A2;0
"Pokemon Movie 14 White; Victini to Kuroki Eiyuu Zekrom (Movie)";1;0.59;A2;0
"Pokemon Movie 15; Kyurem vs. Seikenshi (Movie)";1;0.67;A2;0
"Pokemon Movie 16; Shinsoku no Genosect - Mewtwo Kakusei (Movie)";1;0.64;A2;0
"Pokemon Movie 17; Hakai no Mayu to Diancie (Movie)";1;0.82;A2;0
"Pokemon Movie 18; Ring no Choumajin Hoopa (Movie)";1;0.84;A2;0
"Pokemon Movie 19; Volcanion to Karakuri no Magearna BD (Movie)";1;1.44;A2;0
"Pokemon Movie 20; Kimi ni Kimeta! (Movie)";1;2.12;A2;0
"Pokemon Movie 21; Minna no Monogatari (Movie)";1;1.17;A2;0
"Pokemon Movie 22; Mewtwo no Gyakushuu Evolution BD (Movie)";1;2.95;A2;0
"Pokemon Movie 23; Koko BD (Movie)";1;2.63;A2;0
Pokemon Sun & Moon;146;15.62;A2;0
Pokemon XY;93;17.56;A2;0
Pokemon XY&Z;47;4.32;A2;0
"Pokemon XY; Mega Evolution";4;0.34;A2;0
"Pokemon; Mezase Pokemon Master";11;1.99;A2;0
"Pokemon; The Origin";1;1.7;A2;0
Pon no Michi BD;12;5.8;A3;0
Pop in Q (Movie);1;0.48;A2;0
PopoloCrois;26;1.98;A2;0
Popolocrois Monogatari;25;1.7;A2;0
Popotan;12;0.69;A2;0
Poputepipikku;12;1.97;A1;0
Potemayo;12;0.62;A4;0
Potion-danomi de Ikinobimasu!;12;2.41;A3;0
Precure All Stars GoGo Dream Live! (Special);1;0.09;A3;0
